,Unnamed: 0,energy,Performer_left,valence,time_signature,instrumentalness,tempo,Song_left,SongID,danceability,speechiness,acousticness,liveness,spotify_track_duration_ms,key,Genre,mode,loudness
930,517,0.322,Kansas,0.387,4.0,0.00056,93.503,Dust In The Wind,Dust In The WindKansas,0.475,0.0283,0.3670000000000001,0.11,206266.0,7.0,rock,1.0,-10.687
931,531,0.8590000000000001,Maroon 5,0.755,4.0,0.0,95.034,This Love,This LoveMaroon 5,0.7140000000000001,0.0372,0.0556,0.118,206200.0,5.0,rock,0.0,-4.634
932,532,0.715,Goo Goo Dolls,0.4970000000000001,3.0,7.97e-06,155.925,Iris,IrisGoo Goo Dolls,0.315,0.0362,0.00125,0.0942,289533.0,11.0,rock,0.0,-8.072000000000001
933,535,0.396,Queen,0.227,4.0,0.0,142.91299999999995,Bohemian Rhapsody,Bohemian RhapsodyQueen,0.397,0.05,0.254,0.268,354320.0,3.0,rock,1.0,-9.91
934,542,0.599,Survivor,0.5479999999999999,4.0,0.000311,108.873,Eye Of The Tiger,Eye Of The TigerSurvivor,0.8170000000000001,0.0328,0.132,0.0873,245640.0,0.0,rock,0.0,-9.249
935,546,0.927,Blue Oyster Cult,0.382,4.0,0.000211,141.47,(Don't Fear) The Reaper,(Don't Fear) The ReaperBlue Oyster Cult,0.333,0.0733,0.0029,0.297,308120.0,9.0,rock,0.0,-8.55
936,547,0.865,Red Hot Chili Peppers,0.735,4.0,1.05e-05,96.161,Dani California,Dani CaliforniaRed Hot Chili Peppers,0.5529999999999999,0.0409,0.017,0.267,282160.0,9.0,rock,0.0,-4.751
937,549,0.82,Blue Swede,0.933,4.0,0.0,118.208,Hooked On A Feeling,Hooked On A FeelingBlue Swede,0.547,0.0805,0.261,0.3,172866.0,8.0,rock,1.0,-6.728
938,559,0.902,Led Zeppelin,0.422,4.0,0.131,89.74,Whole Lotta Love,Whole Lotta LoveLed Zeppelin,0.412,0.405,0.0484,0.405,333893.0,9.0,rock,1.0,-11.6
939,565,0.583,Roxette,0.337,4.0,0.0,86.06299999999997,Listen To Your Heart,Listen To Your HeartRoxette,0.539,0.0275,0.108,0.111,328093.0,1.0,rock,0.0,-4.935
940,568,0.479,James Blunt,0.454,4.0,1.76e-05,81.99799999999998,You're Beautiful,You're BeautifulJames Blunt,0.675,0.0278,0.633,0.08800000000000001,209493.0,0.0,rock,0.0,-9.87
941,572,0.659,Bon Jovi,0.327,4.0,0.0,140.795,Always,AlwaysBon Jovi,0.383,0.0312,0.117,0.0778,353026.0,4.0,rock,1.0,-5.558
942,573,0.505,Kaleo,0.337,4.0,0.000333,163.255,Way Down We Go,Way Down We GoKaleo,0.489,0.117,0.579,0.104,213706.0,10.0,rock,0.0,-8.022
943,577,0.449,Tom Petty,0.623,4.0,0.0,84.37799999999999,Free Fallin',Free Fallin'Tom Petty,0.63,0.0252,0.219,0.0622,256000.0,5.0,rock,1.0,-13.243
944,582,0.977,Motley Crue,0.236,4.0,0.00298,89.494,Kickstart My Heart,Kickstart My HeartMotley Crue,0.474,0.17600000000000002,0.00111,0.201,282920.0,7.0,rock,0.0,-3.839
945,584,0.785,Daniel Powter,0.52,4.0,0.00336,140.046,Bad Day,Bad DayDaniel Powter,0.599,0.0309,0.448,0.151,233640.0,3.0,rock,1.0,-4.013
946,589,0.942,Bruce Springsteen,0.495,4.0,0.0,148.72299999999996,Dancing In The Dark,Dancing In The DarkBruce Springsteen,0.527,0.0366,0.0115,0.188,241306.0,1.0,rock,0.0,-5.64
947,591,0.622,Halsey,0.5379999999999999,4.0,0.0,146.11,Nightmare,NightmareHalsey,0.611,0.0734,0.0188,0.359,231998.0,9.0,rock,0.0,-5.075
948,595,0.589,Bryan Adams,0.335,4.0,0.0,140.059,Heaven,HeavenBryan Adams,0.382,0.0267,0.0465,0.122,243360.0,9.0,rock,0.0,-7.315
949,609,0.905,Muse,0.411,4.0,0.064,128.019,Uprising,UprisingMuse,0.602,0.0775,0.000202,0.117,304840.0,2.0,rock,1.0,-4.046
950,611,0.715,Kings Of Leon,0.173,4.0,0.000417,137.028,Use Somebody,Use SomebodyKings Of Leon,0.276,0.0432,0.005520000000000001,0.201,230760.0,0.0,rock,1.0,-5.356
951,614,0.7829999999999999,U2,0.5870000000000001,4.0,0.003,100.864,I Still Haven't Found What I'm Looking For,I Still Haven't Found What I'm Looking ForU2,0.5660000000000001,0.0363,0.0157,0.0806,277476.0,1.0,rock,1.0,-9.412
952,615,0.7490000000000001,Coldplay,0.261,4.0,0.0112,130.969,Clocks,ClocksColdplay,0.5770000000000001,0.0279,0.599,0.183,307879.0,5.0,rock,0.0,-7.215
953,616,0.251,XXXTentacion,0.18,4.0,0.00203,139.999,Revenge,RevengeXXXTentacion,0.746,0.259,0.782,0.106,120026.0,11.0,rock,0.0,-16.169
954,622,0.7040000000000001,George Harrison,0.583,4.0,0.0,120.963,My Sweet Lord,My Sweet LordGeorge Harrison,0.5379999999999999,0.0332,0.0794,0.0867,281226.0,1.0,rock,0.0,-8.904
955,631,0.662,Aerosmith,0.138,4.0,0.0,121.154,I Don't Want To Miss A Thing,I Don't Want To Miss A ThingAerosmith,0.383,0.0333,0.165,0.248,298760.0,2.0,rock,1.0,-5.162000000000001
956,635,0.239,Phil Collins,0.298,4.0,4.1e-06,189.507,In The Air Tonight,In The Air TonightPhil Collins,0.446,0.0316,0.551,0.0697,336453.0,0.0,rock,1.0,-13.945
957,636,0.5589999999999999,Don Henley,0.908,4.0,0.00565,176.894,The Boys Of Summer,The Boys Of SummerDon Henley,0.522,0.0387,0.546,0.188,288733.0,6.0,rock,1.0,-13.640999999999998
958,637,0.936,Phil Collins,0.763,4.0,0.0,97.527,You Can't Hurry Love,You Can't Hurry LovePhil Collins,0.62,0.0308,0.0261,0.0679,175746.0,7.0,rock,1.0,-4.593
959,641,0.928,The Rolling Stones,0.966,4.0,0.11,122.428,Start Me Up,Start Me UpThe Rolling Stones,0.638,0.0388,0.0531,0.0875,213066.0,5.0,rock,1.0,-4.078
960,642,0.884,Fall Out Boy,0.615,4.0,0.0,154.868,Thnks Fr Th Mmrs,Thnks Fr Th MmrsFall Out Boy,0.459,0.0644,0.00539,0.107,203506.0,10.0,rock,0.0,-5.005
961,643,0.4320000000000001,Lifehouse,0.391,3.0,0.0,139.909,You And Me,You And MeLifehouse,0.456,0.0266,0.103,0.17600000000000002,195493.0,7.0,rock,1.0,-7.682
962,644,0.568,Audioslave,0.516,4.0,0.0,107.849,Like A Stone,Like A StoneAudioslave,0.614,0.0276,0.00797,0.0997,293960.0,7.0,rock,0.0,-5.477
963,648,0.67,Eagles,0.74,4.0,4.95e-06,139.191,Take It Easy,Take It EasyEagles,0.575,0.0318,0.343,0.129,211577.0,7.0,rock,1.0,-10.39
964,651,0.94,My Chemical Romance,0.255,4.0,0.0,179.722,I'm Not Okay (I Promise),I'm Not Okay (I Promise)My Chemical Romance,0.21,0.123,0.00602,0.269,186480.0,9.0,rock,1.0,-3.427
965,652,0.94,Foo Fighters,0.369,4.0,9.42e-05,130.19799999999998,Best Of You,Best Of YouFoo Fighters,0.366,0.0696,0.000769,0.188,255626.0,1.0,rock,0.0,-5.119
966,653,0.7090000000000001,P!nk,0.625,4.0,0.0,122.019,Raise Your Glass,Raise Your GlassP!nk,0.7,0.0839,0.0048,0.0289,202960.0,7.0,rock,1.0,-5.006
967,656,0.698,Toto,0.778,4.0,0.00634,95.842,Hold The Line,Hold The LineToto,0.494,0.0553,0.0397,0.152,235800.0,6.0,rock,0.0,-12.049
968,663,0.885,The Script,0.6409999999999999,4.0,0.0,166.99200000000005,Superheroes,SuperheroesThe Script,0.491,0.0395,0.00219,0.0741,245466.0,3.0,rock,1.0,-4.121
969,665,0.318,Lou Reed,0.385,4.0,0.000202,104.522,Walk On The Wild Side,Walk On The Wild SideLou Reed,0.575,0.109,0.6829999999999999,0.0934,254173.0,0.0,rock,1.0,-16.729
970,670,0.953,Def Leppard,0.568,4.0,0.0,84.98899999999998,Pour Some Sugar On Me,Pour Some Sugar On MeDef Leppard,0.267,0.096,0.0021100000000000003,0.28300000000000003,267306.0,1.0,rock,0.0,-4.899
971,674,0.8009999999999999,Starship,0.534,4.0,0.0,95.988,Nothing's Gonna Stop Us Now,Nothing's Gonna Stop Us NowStarship,0.643,0.0228,0.0298,0.0719,270333.0,6.0,rock,1.0,-4.921
972,676,0.855,Queen,0.605,4.0,0.000681,156.311,Don't Stop Me Now,Don't Stop Me NowQueen,0.5589999999999999,0.18600000000000005,0.0488,0.68,209413.0,5.0,rock,1.0,-5.077
973,677,0.742,Green Day,0.416,4.0,0.0,159.779,21 Guns,21 GunsGreen Day,0.268,0.0355,0.0518,0.626,321093.0,5.0,rock,1.0,-4.939
974,679,0.7859999999999999,Kansas,0.7929999999999999,4.0,8.859999999999999e-05,126.748,Carry On Wayward Son,Carry On Wayward SonKansas,0.483,0.0319,0.00316,0.446,323000.0,7.0,rock,1.0,-5.735
975,682,0.7609999999999999,Post Malone,0.24,4.0,1.6e-06,163.898,Over Now,Over NowPost Malone,0.5589999999999999,0.0877,0.131,0.14300000000000002,246986.0,4.0,rock,0.0,-4.041
976,690,0.55,3 Doors Down,0.234,4.0,0.0,144.018,Here Without You,Here Without You3 Doors Down,0.536,0.0248,0.0537,0.134,238560.0,10.0,rock,0.0,-6.733
977,699,0.8440000000000001,Europe,0.185,4.0,0.00084,117.652,The Final Countdown,The Final CountdownEurope,0.536,0.058,0.0628,0.0608,310333.0,6.0,rock,0.0,-6.917999999999998
978,704,0.28,Disturbed,0.175,4.0,1.1e-06,85.794,The Sound Of Silence,The Sound Of SilenceDisturbed,0.322,0.0281,0.468,0.102,248466.0,6.0,rock,0.0,-9.367
979,707,0.452,Prince And The Revolution,0.189,4.0,0.00228,113.066,Purple Rain,Purple RainPrince And The Revolution,0.3670000000000001,0.0307,0.0353,0.6890000000000001,520786.0,10.0,rock,1.0,-10.422
980,708,0.326,John Mayer,0.237,3.0,0.0013,123.98,Gravity,GravityJohn Mayer,0.764,0.0342,0.731,0.24,245826.0,7.0,rock,1.0,-9.883
981,711,0.988,The Killers,0.321,4.0,0.0484,130.435,When You Were Young,When You Were YoungThe Killers,0.467,0.112,0.000152,0.28,220426.0,11.0,rock,1.0,-3.313
982,725,0.29600000000000004,John Mayer,0.436,4.0,0.0,172.638,Free Fallin',Free Fallin'John Mayer,0.315,0.0317,0.7709999999999999,0.7020000000000001,263573.0,5.0,rock,1.0,-13.262
983,728,0.463,The White Stripes,0.324,4.0,0.447,123.881,Seven Nation Army,Seven Nation ArmyThe White Stripes,0.737,0.0792,0.00817,0.255,231733.0,0.0,rock,1.0,-7.8279999999999985
984,731,0.908,Starship,0.6559999999999999,4.0,0.0,144.091,We Built This City,We Built This CityStarship,0.6609999999999999,0.039,0.052000000000000005,0.0708,296080.0,5.0,rock,1.0,-4.897
985,732,0.715,The Beatles,0.866,4.0,0.0,130.726,I Want To Hold Your Hand,I Want To Hold Your HandThe Beatles,0.49,0.0476,0.386,0.311,145746.0,7.0,rock,1.0,-5.549
986,733,0.932,KISS,0.888,4.0,0.0,144.751,Rock And Roll All Nite,Rock And Roll All NiteKISS,0.657,0.0992,0.0551,0.047,168840.0,1.0,rock,1.0,-5.819
987,736,0.6779999999999999,Carly Simon,0.647,4.0,6.69e-06,106.186,You're So Vain,You're So VainCarly Simon,0.659,0.0313,0.157,0.0784,258411.0,0.0,rock,1.0,-8.18
988,737,0.953,Jet,0.537,4.0,0.000582,105.046,Are You Gonna Be My Girl,Are You Gonna Be My GirlJet,0.613,0.0855,0.00148,0.152,213800.0,2.0,rock,1.0,-3.435
989,738,0.6579999999999999,Bonnie Tyler,0.184,4.0,0.0,130.276,Total Eclipse Of The Heart,Total Eclipse Of The HeartBonnie Tyler,0.435,0.0661,0.195,0.102,269786.0,8.0,rock,1.0,-8.179
990,739,0.887,Avenged Sevenfold,0.711,4.0,0.0518,118.035,Hail To The King,Hail To The KingAvenged Sevenfold,0.585,0.0362,0.000376,0.132,305906.0,3.0,rock,0.0,-5.086
991,754,0.951,Blink-182,0.468,4.0,0.000378,157.66,What's My Age Again?,What's My Age Again?Blink-182,0.391,0.0692,0.0126,0.0878,148360.0,6.0,rock,1.0,-7.419
992,756,0.434,The Cranberries,0.204,4.0,4.870000000000001e-05,94.845,Linger,LingerThe Cranberries,0.439,0.0265,0.0783,0.14,274706.0,7.0,rock,1.0,-14.918
993,759,0.9,Avril Lavigne,0.484,4.0,0.0,149.937,Sk8er Boi,Sk8er BoiAvril Lavigne,0.487,0.0482,6.790000000000001e-05,0.358,204000.0,0.0,rock,1.0,-4.417
994,760,0.598,The Doobie Brothers,0.913,4.0,3.53e-06,105.929,Listen To The Music,Listen To The MusicThe Doobie Brothers,0.645,0.0335,0.221,0.0721,227266.0,1.0,rock,0.0,-13.18
995,762,0.5379999999999999,Panic! At The Disco,0.405,4.0,0.0,139.256,Death Of A Bachelor,Death Of A BachelorPanic! At The Disco,0.462,0.059,0.0137,0.429,203506.0,0.0,rock,1.0,-5.527
996,765,0.61,twenty one pilots,0.235,4.0,0.162,127.052,Jumpsuit,Jumpsuittwenty one pilots,0.62,0.0373,0.008490000000000001,0.205,238560.0,11.0,rock,0.0,-8.329
997,766,0.481,Cream,0.784,4.0,6.57e-05,115.078,Sunshine Of Your Love,Sunshine Of Your LoveCream,0.684,0.0384,0.475,0.118,250000.0,2.0,rock,1.0,-12.59
998,769,0.3670000000000001,The Turtles,0.588,4.0,1.3800000000000003e-05,120.175,Happy Together,Happy TogetherThe Turtles,0.584,0.0328,0.55,0.0818,176293.0,6.0,rock,0.0,-9.638
999,774,0.706,Thin Lizzy,0.768,4.0,0.000252,80.82300000000002,The Boys Are Back In Town,The Boys Are Back In TownThin Lizzy,0.445,0.0461,0.234,0.205,266720.0,8.0,rock,1.0,-9.803
1000,776,0.923,Paramore,0.765,4.0,0.0,136.01,Still Into You,Still Into YouParamore,0.602,0.044,0.0098,0.0561,216013.0,5.0,rock,1.0,-3.763
1001,777,0.289,Eagles,0.466,3.0,0.00266,183.18,Please Come Home For Christmas,Please Come Home For ChristmasEagles,0.612,0.0421,0.599,0.0561,177440.0,9.0,rock,1.0,-11.568
1002,778,0.698,The Script,0.529,4.0,0.0,94.023,Breakeven,BreakevenThe Script,0.63,0.0244,0.173,0.0789,261426.0,10.0,rock,1.0,-4.51
1003,781,0.722,The Doors,0.716,4.0,0.0138,103.885,Riders On The Storm,Riders On The StormThe Doors,0.5489999999999999,0.0283,0.25,0.11,434720.0,11.0,rock,0.0,-11.729
1004,782,0.55,Billy Joel,0.429,3.0,3.96e-06,177.734,Piano Man,Piano ManBilly Joel,0.331,0.0272,0.605,0.192,339000.0,0.0,rock,1.0,-6.483
1005,783,0.862,X Ambassadors,0.528,4.0,0.0597,90.052,Renegades,RenegadesX Ambassadors,0.526,0.0905,0.0144,0.229,195200.0,2.0,rock,1.0,-6.002999999999999
1006,788,0.682,Green Day,0.474,4.0,2.94e-05,167.06,Boulevard Of Broken Dreams,Boulevard Of Broken DreamsGreen Day,0.496,0.0294,0.005520000000000001,0.0589,262333.0,8.0,rock,1.0,-4.095
1007,789,0.919,Foo Fighters,0.537,4.0,2.07e-05,135.997,Learn To Fly,Learn To FlyFoo Fighters,0.465,0.0408,1.83e-05,0.262,235293.0,4.0,rock,1.0,-4.025
1008,792,0.922,System Of A Down,0.227,4.0,0.035,79.342,Aerials,AerialsSystem Of A Down,0.364,0.0566,0.000918,0.0696,235053.0,0.0,rock,0.0,-4.217
1009,793,0.58,Cream,0.505,4.0,0.00877,109.827,White Room,White RoomCream,0.547,0.0293,0.23,0.0569,298333.0,2.0,rock,0.0,-13.415
1010,794,0.949,Seether,0.586,4.0,3.04e-06,131.985,Fake It,Fake ItSeether,0.615,0.0549,0.00131,0.0585,193893.0,8.0,rock,1.0,-3.52
1011,797,0.564,Chicago,0.276,4.0,0.000828,104.212,If You Leave Me Now,If You Leave Me NowChicago,0.429,0.0268,0.0193,0.128,235373.0,11.0,rock,1.0,-6.784
1012,798,0.7879999999999999,The Smashing Pumpkins,0.964,4.0,0.588,126.879,1979,1979The Smashing Pumpkins,0.765,0.0332,0.0166,0.0513,266200.0,3.0,rock,1.0,-9.896
1013,799,0.632,twenty one pilots,0.447,4.0,0.0,120.113,Tear In My Heart,Tear In My Hearttwenty one pilots,0.655,0.0489,0.0189,0.0722,188493.0,2.0,rock,1.0,-4.802
1014,805,0.924,Coldplay,0.529,4.0,0.000173,111.995,Adventure Of A Lifetime,Adventure Of A LifetimeColdplay,0.638,0.0359,0.00205,0.149,263786.0,7.0,rock,1.0,-3.887
1015,809,0.792,Incubus,0.6659999999999999,4.0,0.0121,90.565,Drive,DriveIncubus,0.645,0.036000000000000004,0.0562,0.119,232453.0,4.0,rock,0.0,-7.34
1016,812,0.8490000000000001,The Beatles,0.937,4.0,7.74e-06,124.631,Twist And Shout,Twist And ShoutThe Beatles,0.482,0.0452,0.6409999999999999,0.0414,155226.0,2.0,rock,1.0,-9.198
1017,814,0.29,Evanescence,0.0776,4.0,0.0,68.992,My Immortal,My ImmortalEvanescence,0.18600000000000005,0.0333,0.862,0.13,262533.0,9.0,rock,1.0,-9.008
1018,821,0.742,Red Hot Chili Peppers,0.197,4.0,0.0199,91.959,Dark Necessities,Dark NecessitiesRed Hot Chili Peppers,0.7,0.0716,0.0722,0.11,302000.0,5.0,rock,0.0,-6.777
1019,822,0.7559999999999999,John Mayer,0.6629999999999999,4.0,0.000232,176.75,Waiting On The World To Change,Waiting On The World To ChangeJohn Mayer,0.5770000000000001,0.115,0.159,0.249,201173.0,2.0,rock,1.0,-5.82
1020,823,0.551,The Proclaimers,0.807,4.0,0.0,131.922,I'm Gonna Be (500 Miles),I'm Gonna Be (500 Miles)The Proclaimers,0.851,0.0396,0.151,0.0827,219466.0,4.0,rock,1.0,-5.1770000000000005
1021,824,0.59,Guns N' Roses,0.243,4.0,0.00379,124.635,Don't Cry,Don't CryGuns N' Roses,0.456,0.0327,0.00182,0.104,283733.0,11.0,rock,1.0,-8.638
1022,825,0.969,Linkin Park,0.5379999999999999,4.0,1.32e-06,95.136,One Step Closer,One Step CloserLinkin Park,0.4920000000000001,0.0491,0.0014,0.0787,157333.0,9.0,rock,1.0,-4.419
1023,827,0.7020000000000001,Linkin Park,0.299,4.0,3.2e-06,105.076,Crawling,CrawlingLinkin Park,0.58,0.0337,0.0466,0.536,208960.0,4.0,rock,1.0,-5.565
1024,828,0.795,Panic! At The Disco,0.635,4.0,0.0,170.06,I Write Sins Not Tragedies,I Write Sins Not TragediesPanic! At The Disco,0.5670000000000001,0.134,0.0938,0.114,187613.0,9.0,rock,0.0,-4.985
1025,830,0.8490000000000001,Cage The Elephant,0.919,4.0,0.0,156.004,Ain't No Rest For The Wicked,Ain't No Rest For The WickedCage The Elephant,0.634,0.105,0.0438,0.363,175493.0,0.0,rock,1.0,-7.075
1026,833,0.877,The Rolling Stones,0.8370000000000001,4.0,0.00065,100.61,Beast Of Burden,Beast Of BurdenThe Rolling Stones,0.787,0.032,0.387,0.0387,265173.0,1.0,rock,0.0,-3.822
1027,836,0.565,Phil Collins,0.365,4.0,0.00269,101.967,Another Day In Paradise,Another Day In ParadisePhil Collins,0.78,0.0306,0.736,0.063,322133.0,3.0,rock,0.0,-7.32
1028,838,0.6759999999999999,Franz Ferdinand,0.494,4.0,0.0008990000000000002,104.545,Take Me Out,Take Me OutFranz Ferdinand,0.278,0.0371,0.000423,0.136,237026.0,9.0,rock,1.0,-8.821
1029,842,0.961,Fall Out Boy,0.523,4.0,0.0,114.492,"Dance, Dance","Dance, DanceFall Out Boy",0.616,0.139,0.00494,0.078,180266.0,11.0,rock,0.0,-3.144
1030,848,0.932,The Red Jumpsuit Apparatus,0.465,4.0,0.0,92.956,Face Down,Face DownThe Red Jumpsuit Apparatus,0.545,0.0399,0.000665,0.127,192000.0,7.0,rock,0.0,-2.189
1031,852,0.818,Supertramp,0.471,4.0,0.0096,90.767,Give A Little Bit,Give A Little BitSupertramp,0.531,0.0452,0.0694,0.263,248173.0,2.0,rock,1.0,-5.358
1032,853,0.705,OneRepublic,0.477,4.0,0.0,122.017,Counting Stars,Counting StarsOneRepublic,0.664,0.0382,0.0654,0.115,257839.0,1.0,rock,0.0,-4.972
1033,857,0.691,Heart,0.667,4.0,0.105,137.148,Barracuda,BarracudaHeart,0.547,0.0369,0.015,0.14400000000000002,261933.0,4.0,rock,0.0,-13.553
1034,859,0.8079999999999999,The Police,0.8690000000000001,4.0,1.33e-05,151.00799999999995,Message In A Bottle,Message In A BottleThe Police,0.5770000000000001,0.039,0.0338,0.221,290280.0,1.0,rock,0.0,-7.04
1035,860,0.866,Aerosmith,0.4270000000000001,3.0,0.0,162.086,Crazy,CrazyAerosmith,0.37,0.0384,0.0868,0.13699999999999998,316693.0,6.0,rock,0.0,-3.879
1036,862,0.498,Phil Collins,0.111,4.0,0.0,116.271,Against All Odds (Take A Look At Me Now),Against All Odds (Take A Look At Me Now)Phil Collins,0.58,0.0277,0.198,0.132,206360.0,1.0,rock,1.0,-6.901
1037,864,0.53,Queen,0.6990000000000001,4.0,0.179,109.979,Another One Bites The Dust,Another One Bites The DustQueen,0.951,0.17800000000000002,0.115,0.17,214653.0,5.0,rock,0.0,-6.5939999999999985
1038,866,0.6859999999999999,David Bowie,0.464,4.0,0.0176,125.988,Rebel Rebel,Rebel RebelDavid Bowie,0.635,0.053,0.209,0.282,274746.0,9.0,rock,1.0,-15.648
1039,870,0.324,R.E.M.,0.166,3.0,0.0248,94.301,Everybody Hurts,Everybody HurtsR.E.M.,0.467,0.0255,0.615,0.118,320266.0,2.0,rock,1.0,-10.451
1040,871,0.8740000000000001,Fall Out Boy,0.5429999999999999,4.0,1.82e-06,108.038,Immortals,ImmortalsFall Out Boy,0.613,0.0697,0.00139,0.6559999999999999,189386.0,2.0,rock,1.0,-3.594
1041,876,0.64,ZZ Top,0.606,4.0,0.0304,80.544,La Grange,La GrangeZZ Top,0.545,0.224,0.00249,0.196,230480.0,4.0,rock,0.0,-9.937
1042,878,0.8240000000000001,Metallica,0.635,4.0,0.00903,123.331,Enter Sandman,Enter SandmanMetallica,0.579,0.03,0.00206,0.059,331573.0,6.0,rock,0.0,-8.71
1043,884,0.97,Red Hot Chili Peppers,0.198,4.0,0.00355,122.444,By The Way,By The WayRed Hot Chili Peppers,0.451,0.107,0.0264,0.102,216933.0,0.0,rock,1.0,-4.938
1044,888,0.8029999999999999,The Fray,0.4,4.0,0.0,151.994,You Found Me,You Found MeThe Fray,0.338,0.0413,0.0187,0.136,241853.0,8.0,rock,0.0,-5.412000000000001
1045,906,0.271,Prince And The Revolution,0.742,4.0,0.0013800000000000002,111.485,Kiss,KissPrince And The Revolution,0.898,0.091,0.0135,0.0461,226240.0,7.0,rock,1.0,-12.238
1046,910,0.8590000000000001,ZZ Top,0.446,4.0,0.00124,125.145,Sharp Dressed Man,Sharp Dressed ManZZ Top,0.601,0.0276,0.000359,0.0871,258026.0,5.0,rock,1.0,-5.263
1047,912,0.893,Paramore,0.6729999999999999,4.0,4.41e-05,104.031,Ain't It Fun,Ain't It FunParamore,0.61,0.0921,0.154,0.021,296520.0,9.0,rock,1.0,-3.681
1048,918,0.8,The Killers,0.5820000000000001,4.0,0.0012,135.47,Human,HumanThe Killers,0.557,0.0601,0.00132,0.0906,245373.0,10.0,rock,1.0,-8.477
1049,921,0.48,REO Speedwagon,0.19,4.0,1.82e-05,156.344,Can't Fight This Feeling,Can't Fight This FeelingREO Speedwagon,0.408,0.0266,0.155,0.0877,294773.0,9.0,rock,1.0,-11.017
1050,925,0.912,Panic! At The Disco,0.606,4.0,1.2e-06,156.07299999999995,This Is Gospel,This Is GospelPanic! At The Disco,0.5720000000000001,0.0707,0.00155,0.102,187186.0,7.0,rock,1.0,-4.875
1051,928,0.972,Linkin Park,0.585,4.0,0.0,110.006,Burn It Down,Burn It DownLinkin Park,0.585,0.0534,0.0143,0.0707,230253.0,9.0,rock,0.0,-4.45
1052,929,0.443,David Bowie,0.434,4.0,0.000138,139.539,Space Oddity,Space OddityDavid Bowie,0.299,0.0346,0.0748,0.177,318813.0,0.0,rock,1.0,-12.621
1053,933,0.8959999999999999,New Radicals,0.711,4.0,0.0,113.961,You Get What You Give,You Get What You GiveNew Radicals,0.618,0.0307,0.171,0.0875,300773.0,2.0,rock,1.0,-5.357
1054,936,0.71,Imagine Dragons,0.428,4.0,0.00025,89.93799999999997,Demons,DemonsImagine Dragons,0.505,0.0321,0.19,0.329,175200.0,3.0,rock,1.0,-3.015
1055,940,0.941,Fleetwood Mac,0.831,4.0,0.000776,135.44799999999998,Go Your Own Way,Go Your Own WayFleetwood Mac,0.586,0.0375,0.0167,0.068,223613.0,5.0,rock,1.0,-5.1389999999999985
1056,941,0.964,Alien Ant Farm,0.875,4.0,0.0036,126.942,Smooth Criminal,Smooth CriminalAlien Ant Farm,0.647,0.06,0.00434,0.15,209266.0,9.0,rock,0.0,-4.225
1057,943,0.768,The Police,0.429,4.0,0.0626,81.90899999999998,Every Little Thing She Does Is Magic,Every Little Thing She Does Is MagicThe Police,0.5579999999999999,0.0343,0.121,0.124,260573.0,2.0,rock,1.0,-9.997
1058,945,0.76,Aerosmith,0.491,4.0,0.0294,99.437,Sweet Emotion,Sweet EmotionAerosmith,0.38,0.0378,0.00298,0.104,274133.0,9.0,rock,1.0,-10.961
1059,946,0.838,Roxette,0.541,4.0,8.34e-06,95.011,The Look,The LookRoxette,0.634,0.0413,0.0531,0.0522,237320.0,2.0,rock,1.0,-5.363
1060,950,0.383,Radiohead,0.35200000000000004,4.0,0.0177,87.773,High And Dry,High And DryRadiohead,0.418,0.0257,0.0718,0.0896,257480.0,4.0,rock,1.0,-11.782
1061,954,0.75,Fountains Of Wayne,0.925,4.0,1.85e-05,118.015,Stacy's Mom,Stacy's MomFountains Of Wayne,0.774,0.0413,0.0021,0.0808,197986.0,11.0,rock,0.0,-4.927
1062,958,0.936,Red Hot Chili Peppers,0.7759999999999999,4.0,0.086,91.577,Give It Away,Give It AwayRed Hot Chili Peppers,0.6659999999999999,0.0476,0.00244,0.153,282906.0,7.0,rock,1.0,-9.919
1063,964,0.79,Men At Work,0.8909999999999999,4.0,0.0261,107.231,Down Under,Down UnderMen At Work,0.746,0.0257,0.0485,0.0534,220866.0,11.0,rock,0.0,-4.7
1064,965,0.446,Bruce Springsteen,0.868,4.0,0.0299,88.59100000000002,I'm On Fire,I'm On FireBruce Springsteen,0.62,0.0347,0.589,0.0727,155880.0,1.0,rock,0.0,-14.451
1065,969,0.978,Van Halen,0.463,4.0,4.75e-05,141.16899999999995,Panama,PanamaVan Halen,0.527,0.109,0.00124,0.0744,210226.0,8.0,rock,1.0,-5.436
1066,971,0.967,Billy Joel,0.895,4.0,0.0,145.024,We Didn't Start The Fire,We Didn't Start The FireBilly Joel,0.7120000000000001,0.047,0.0771,0.35600000000000004,287733.0,7.0,rock,1.0,-5.206
1067,976,0.924,Twisted Sister,0.922,4.0,0.0,149.186,We're Not Gonna Take It,We're Not Gonna Take ItTwisted Sister,0.502,0.0503,0.0127,0.162,219666.0,4.0,rock,1.0,-6.299
1068,977,0.944,Bruce Springsteen,0.606,4.0,2.05e-05,146.347,Born To Run,Born To RunBruce Springsteen,0.27,0.0975,0.0050100000000000006,0.116,269920.0,4.0,rock,1.0,-4.199
1069,979,0.58,Bon Jovi,0.181,3.0,0.0,165.03799999999995,Bed Of Roses,Bed Of RosesBon Jovi,0.313,0.0279,0.103,0.214,394400.0,5.0,rock,1.0,-5.61
